"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"200736_s_at","200736_s_at","GPX1",0.100268976293716,8.05746072805085,0.757751900726524,0.455712633655723,0.800958745097205,-5.48968594971672
"210708_x_at","210708_x_at","CASP10",-0.0672270477665471,6.42210380698987,-0.757714376185537,0.455734697608228,0.800958745097205,-5.48971196174177
"200847_s_at","200847_s_at","SARAF",0.161056468622599,9.24512707105941,0.757665231386146,0.455763595089479,0.800958745097205,-5.48974602708238
"209025_s_at","209025_s_at","SYNCRIP",0.247072249385631,6.29723974845853,0.757647698720827,0.455773904682472,0.800958745097205,-5.48975817956336
"212927_at","212927_at","SMC5",0.118923677848013,4.02856406581024,0.757636482255047,0.455780500284188,0.800958745097205,-5.48976595393347
"207659_s_at","207659_s_at","MOBP",-0.05866535077827,4.60509117603641,-0.757449573761532,0.455890416194762,0.801016010428746,-5.48989548807187
"203714_s_at","203714_s_at","TBCE",0.0582795116990811,7.13734108349329,0.757446042681952,0.455892492880976,0.801016010428746,-5.48989793494146
"206788_s_at","206788_s_at","CBFB",-0.101853625708415,6.45713233162981,-0.757395835548991,0.455922021135996,0.801016010428746,-5.48993272491491
"209489_at","209489_at","CELF1",-0.157431766836106,8.64933810445437,-0.757302930696648,0.455976664155401,0.801016010428746,-5.48999709559165
"214034_at","214034_at","ERAP1",-0.0353146663451125,3.88826158134759,-0.757147429538231,0.456068132633454,0.801016010428746,-5.4901048203693
"203413_at","203413_at","NELL2",-0.702024531216143,9.51456287522845,-0.757138627146608,0.456073310680339,0.801016010428746,-5.49011091767373
"41047_at","41047_at","BBLN",0.11358233966517,8.46384769243605,0.757117001852872,0.456086032006671,0.801016010428746,-5.49012589695284
"208413_at","208413_at","RARB",-0.0382531750517865,4.44476976345556,-0.757092125627043,0.456100665992906,0.801016010428746,-5.49014312756519
"216922_x_at","216922_x_at",NA,-0.0613739893582519,4.6456637599365,-0.756705336303085,0.456328239358859,0.801292731021158,-5.49041096942893
"208181_at","208181_at",NA,-0.0304754691838958,3.76387965331604,-0.756642995739032,0.456364924714085,0.801292731021158,-5.490454126525
"204089_x_at","204089_x_at","MAP3K4",0.0738445677226931,6.78271209706399,0.756640980050731,0.456366110909192,0.801292731021158,-5.49045552188834
"216860_s_at","216860_s_at","GDF11",-0.0647800431397298,5.51190328047049,-0.7565394191536,0.456425879991038,0.801334532291232,-5.49052582300185
"218474_s_at","218474_s_at","KCTD5",0.128706634942469,6.8628489155785,0.756438071588443,0.456485528180919,0.801365521361756,-5.49059596750358
"221755_at","221755_at","EHBP1L1",-0.0774000075260517,5.42642936094478,-0.756387222859172,0.456515456992601,0.801365521361756,-5.49063115747303
"219433_at","219433_at","BCOR",0.0784518271490313,4.06798632946392,0.756255839412654,0.456592792769523,0.801416616215036,-5.49072207125075
"212645_x_at","212645_x_at","BABAM2",0.0344792956498088,7.18965902475375,0.756214545043511,0.456617101342962,0.801416616215036,-5.49075064273221
"203294_s_at","203294_s_at","LMAN1",-0.0306292374685952,4.67781529597898,-0.756154480848769,0.456652460444389,0.801416616215036,-5.49079219836649
"219342_at","219342_at","CASD1",0.125356326767655,6.07751961821764,0.755761876889716,0.456883622103606,0.801751106530816,-5.49106374557538
"210861_s_at","210861_s_at","CCN6",-0.0441868363987874,4.37547285722834,-0.75570856674494,0.45691501601377,0.801751106530816,-5.49110060756291
"204361_s_at","204361_s_at","SKAP2",-0.035171447755777,3.47798851266083,-0.755634115897821,0.456958861663627,0.80175475484153,-5.49115208342511
"215030_at","215030_at","GRSF1",0.0736119157375619,5.2564904819076,0.755582847260745,0.456989056286957,0.80175475484153,-5.49118752813391
"219150_s_at","219150_s_at","ADAP1",-0.0633439275539089,6.8896951365641,-0.755202674049363,0.457212996108309,0.802076647958377,-5.49145029055877
"208651_x_at","208651_x_at","CD24",-0.478551597045371,9.26762804628598,-0.755071815069883,0.45729009330213,0.802076647958377,-5.49154070662193
"207490_at","207490_at","TUBA4B",-0.0763000819864628,6.17302326396056,-0.754968316036336,0.457351076530423,0.802076647958377,-5.49161220797852
"204191_at","204191_at","IFNAR1",0.0306800622172299,5.47199557785196,0.754957535018585,0.457357429151185,0.802076647958377,-5.4916196554097
"215494_at","215494_at",NA,-0.0281461221083394,3.58981360455034,-0.754925287700745,0.457376430916054,0.802076647958377,-5.49164193096651
"206726_at","206726_at","HPGDS",-0.0504113397137944,4.9247976009289,-0.754904804508299,0.457388500902352,0.802076647958377,-5.49165607972051
"206684_s_at","206684_s_at","ATF7",-0.0597964707241889,5.07474871908606,-0.75460385396594,0.457565861783523,0.802286937475463,-5.49186391906496
"202698_x_at","202698_x_at","COX4I1",0.0917669299663757,10.7837595730321,0.754528750842404,0.457610129118227,0.802286937475463,-5.49191577372031
"205700_at","205700_at","HSD17B6",0.107919820751904,4.63528138341213,0.754518056241083,0.457616432944986,0.802286937475463,-5.49192315736645
"215082_at","215082_at","ELOVL5",0.0731912421343175,5.57241270661725,0.754316652464979,0.457735158064333,0.802431950841596,-5.49206218970958
"207098_s_at","207098_s_at","MFN1",0.055731696325739,4.64846040216414,0.754040529271709,0.457897959201,0.802456083427618,-5.49225274473568
"215231_at","215231_at","PRKAG2",-0.0244562625717859,3.60999175687482,-0.754032861450752,0.457902480609727,0.802456083427618,-5.49225803541919
"205133_s_at","205133_s_at","HSPE1",0.13273900028357,6.97786310996314,0.754015645879145,0.457912632043721,0.802456083427618,-5.49226991372362
"209569_x_at","209569_x_at","NSG1",-0.498038129733082,8.73288830658407,-0.753981238791712,0.457932921128391,0.802456083427618,-5.49229365296188
"208634_s_at","208634_s_at",NA,0.082480836948827,9.92021609554384,0.753886655200545,0.457988697700392,0.802456083427618,-5.49235890579046
"211832_s_at","211832_s_at","MDM2",-0.039777669568573,4.43828069512641,-0.753849035372838,0.458010883487012,0.802456083427618,-5.49238485739033
"211964_at","211964_at","COL4A2",0.338538337323449,8.94398250174059,0.753845909739325,0.458012726816062,0.802456083427618,-5.49238701351679
"206522_at","206522_at","MGAM",-0.0340552244926329,4.22077867329792,-0.753804717155674,0.458037020379476,0.802456083427618,-5.49241542821626
"209646_x_at","209646_x_at","ALDH1B1",0.107236888559412,4.95903369147168,0.753619569593602,0.458146221693196,0.802527650061135,-5.49254312502064
"203540_at","203540_at","GFAP",0.668903700615585,8.27181088871658,0.753613332471274,0.458149900660939,0.802527650061135,-5.49254742626244
"206630_at","206630_at","TYR",-0.0470878099660386,6.21811568453209,-0.753539961370639,0.458193179938255,0.802540373256103,-5.49259802187014
"218008_at","218008_at","TMEM248",0.136953676379891,7.31317754826067,0.753447865456355,0.458247507831565,0.802543457160672,-5.49266152319744
"209617_s_at","209617_s_at","CTNND2",-0.358594683711538,7.55170929230065,-0.7534148707406,0.458266972531185,0.802543457160672,-5.49268427168607
"217793_at","217793_at","RAB11B",-0.071500932514418,7.27735396081468,-0.752853862999508,0.458598005294995,0.802960687591409,-5.49307091826657
"201450_s_at","201450_s_at","TIA1",-0.118795109349135,4.87054196555403,-0.752852669235043,0.458598709848961,0.802960687591409,-5.4930717407171
"208811_s_at","208811_s_at",NA,-0.191196841127334,7.45089193555486,-0.752827910030113,0.458613322756176,0.802960687591409,-5.49308879842657
"217524_x_at","217524_x_at",NA,0.0268332152049666,3.54110598529376,0.752704763123293,0.458686008297546,0.802965110810057,-5.49317363184199
"204488_at","204488_at","DOLK",0.111355524439317,6.58681797804095,0.752563759488991,0.458769241908782,0.802965110810057,-5.49327075018785
"213985_s_at","213985_s_at","TMEM259",-0.048815907184931,5.00831657584056,-0.752470596044131,0.458824240667679,0.802965110810057,-5.4933349083995
"823_at","823_at","CX3CL1",0.131112212283761,6.2476388012325,0.752427818487498,0.458849495582992,0.802965110810057,-5.49336436518663
"201623_s_at","201623_s_at","DARS1",0.129741551375065,7.37294688371796,0.752305082394896,0.458921960823436,0.802965110810057,-5.49344887288308
"220358_at","220358_at","BATF3",-0.0638684219258572,6.82930150995386,-0.752293805566289,0.458928619174516,0.802965110810057,-5.49345663667991
"203350_at","203350_at","AP1G1",-0.0616369732458368,6.67655587612876,-0.752287446162508,0.458932374080279,0.802965110810057,-5.49346101491161
"206365_at","206365_at","XCL1",-0.0443759541054054,3.62393271912414,-0.752239303018985,0.458960800760267,0.802965110810057,-5.49349415867515
"218038_at","218038_at","DMAC2",0.0640474103520292,7.42911778576898,0.752211330491695,0.458977317945825,0.802965110810057,-5.49351341521205
"204047_s_at","204047_s_at","PHACTR2",-0.0627644806312873,5.38358195047121,-0.752134534552973,0.459022666140192,0.802965110810057,-5.49356627871859
"217506_at","217506_at",NA,0.159134061712081,5.65946766924793,0.752080530132902,0.459054557481107,0.802965110810057,-5.49360345030566
"207325_x_at","207325_x_at","MAGEA1",-0.039542040243755,4.29768743954174,-0.75205880350389,0.459067388123508,0.802965110810057,-5.49361840416701
"201897_s_at","201897_s_at","CKS1B",0.168501538566733,7.26642915833556,0.752030162347242,0.459084302460177,0.802965110810057,-5.49363811648611
"218743_at","218743_at","CHMP6",-0.0553301928495236,7.09555339512882,-0.751922096954805,0.459148124952188,0.803002335286651,-5.49371248622517
"213039_at","213039_at","ARHGEF18",-0.105182693641219,7.26570419591751,-0.751845692666333,0.459193251851358,0.803002335286651,-5.49376506091134
"206592_s_at","206592_s_at","AP3D1",0.0874042801769139,8.63607246727308,0.751811082411231,0.45921369468015,0.803002335286651,-5.49378887496113
"215933_s_at","215933_s_at","HHEX",-0.0605041392743626,4.3420087074625,-0.751533885485865,0.459377442817408,0.803216740606619,-5.49397956640057
"215493_x_at","215493_x_at","BTN2A1",-0.0553034409735478,7.34460905092614,-0.751481488377639,0.459408399184641,0.803216740606619,-5.49401560430515
"220255_at","220255_at","FANCE",-0.075864053326101,6.55060575073821,-0.751353602413989,0.459483959797602,0.803242416302634,-5.49410355221829
"213198_at","213198_at","ACVR1B",-0.201359814384773,8.90878723099731,-0.751329313305039,0.459498311698556,0.803242416302634,-5.49412025436941
"219620_x_at","219620_x_at","TOR4A",0.141544975816117,5.3961321585888,0.751273609885957,0.459531226631332,0.803242416302634,-5.49415855630198
"205870_at","205870_at","BDKRB2",-0.0611720798120476,5.24283369874098,-0.75115441303091,0.459601664294025,0.803302524548102,-5.49424050754457
"209024_s_at","209024_s_at","SYNCRIP",-0.175895006769351,6.41466788768915,-0.751053234455596,0.459661459347773,0.80334402342325,-5.4943100609992
"219280_at","219280_at","BRWD1",0.0336876869575486,3.83703519343629,0.750960745487518,0.459716123014592,0.803376548438095,-5.49437363313695
"201146_at","201146_at","NFE2L2",0.318539501426099,6.86060413253293,0.750896468550888,0.459754114825852,0.803379043766493,-5.49441780939558
"200950_at","200950_at","ARPC1A",0.0666635302013976,8.37629767828512,0.75072299480243,0.459856658298408,0.803379043766493,-5.49453701649429
"221746_at","221746_at","UBL4A",-0.0617192306172951,7.50254828926035,-0.750649909053781,0.459899864674477,0.803379043766493,-5.49458723146503
"208875_s_at","208875_s_at","PAK2",-0.152046174060492,6.52610671681569,-0.750637696113664,0.459907084879196,0.803379043766493,-5.49459562214716
"205713_s_at","205713_s_at","COMP",-0.0689384800717461,4.74745160074139,-0.750602681570749,0.459927785605116,0.803379043766493,-5.49461967754287
"211212_s_at","211212_s_at","ORC5",-0.027675762210599,3.94474320328499,-0.750545658688028,0.459961498926535,0.803379043766493,-5.49465885063762
"216836_s_at","216836_s_at","ERBB2",0.196465727092753,7.8164371370177,0.750531407051115,0.45996992507171,0.803379043766493,-5.49466864066366
"219886_at","219886_at","CEP97",-0.0378698288696269,4.0098995837645,-0.750275598268265,0.460121185178858,0.803580246832863,-5.49484433599062
"212012_at","212012_at","PXDN",0.225782443062402,7.42978883484368,0.750043149998016,0.46025865779088,0.803727263622483,-5.49500393737027
"210802_s_at","210802_s_at","DIMT1",0.0824894895170578,5.83573203138511,0.749853909739997,0.460370594686607,0.803727263622483,-5.49513383693848
"221238_at","221238_at","HMGN5",-0.0566048491780569,4.39513558070783,-0.749797486207913,0.460403972715582,0.803727263622483,-5.49517256152285
"217780_at","217780_at","WDR83OS",-0.0753493856785781,8.7831940578974,-0.749766926586641,0.460422051232155,0.803727263622483,-5.49519353403703
"207522_s_at","207522_s_at","ATP2A3",-0.0478807776298851,5.50354954906518,-0.749712940385534,0.460453989517281,0.803727263622483,-5.49523058180096
"202133_at","202133_at","WWTR1",0.604545000780616,5.62869894206834,0.749577213132222,0.460534291690973,0.803727263622483,-5.49532371274642
"216146_at","216146_at",NA,-0.0450983655245167,4.25040916475972,-0.749570911267453,0.460538020351432,0.803727263622483,-5.49532803645969
"221503_s_at","221503_s_at","KPNA3",-0.0841774136373257,6.63299095895561,-0.749562201402254,0.460543173796804,0.803727263622483,-5.4953340122466
"219563_at","219563_at","SYNE3",0.0827373294745755,4.6368791339536,0.749539376881235,0.460556678751656,0.803727263622483,-5.49534967170184
"211918_x_at","211918_x_at","PAPPA2",-0.0491548538173907,7.02447564723041,-0.749396005509262,0.46064151499319,0.803727263622483,-5.49544802560644
"218138_at","218138_at","MKKS",0.117694110224277,7.20314652307095,0.749361976836182,0.460661651927793,0.803727263622483,-5.49547136691891
"201562_s_at","201562_s_at","SORD",-0.0554472261755494,6.55898110940571,-0.749333507302145,0.460678499566836,0.803727263622483,-5.49549089427228
"210887_s_at","210887_s_at","EVC",-0.0460861085365059,6.73141812275625,-0.749297670007171,0.460699707803227,0.803727263622483,-5.49551547419521
"202254_at","202254_at","SIPA1L1",0.145900474292193,6.09446260859341,0.74927971701868,0.460710332461966,0.803727263622483,-5.49552778728981
"209981_at","209981_at","CSDC2",0.0773691694408196,7.1629965290374,0.749194645667323,0.460760680044153,0.803752171083754,-5.49558612983698
"209316_s_at","209316_s_at","HBS1L",0.0775145813324079,7.77910355813208,0.749068748166937,0.460835195662212,0.803819230132373,-5.49567245968574
"215778_x_at","215778_x_at",NA,-0.0627680606807806,7.29846707656655,-0.748986462925401,0.460883902125536,0.803831097296819,-5.49572887647918
"209535_s_at","209535_s_at",NA,0.103838901273097,5.04232539874439,0.748935370057865,0.460914146666134,0.803831097296819,-5.4957639040431
"216896_at","216896_at","COL4A3",-0.034236299541714,3.85008606199449,-0.748804064707229,0.460991878571318,0.803863550458676,-5.49585391217702
"209820_s_at","209820_s_at","TBL3",0.0470059580709963,5.83688193085915,0.748782060645123,0.461004905592219,0.803863550458676,-5.49586899421028
"211079_s_at","211079_s_at","DYRK1A",-0.0404493016198533,4.27701639225861,-0.748583586796018,0.461122417534717,0.803957142657166,-5.49600501317969
"217477_at","217477_at","PIP5K1B",-0.0467233860970451,5.13880661028525,-0.748569534525117,0.461130738244457,0.803957142657166,-5.496014642243
"210976_s_at","210976_s_at","PFKM",0.137135844784718,9.49805283996237,0.748312213495603,0.461283120363482,0.804098386200001,-5.49619093639012
"203633_at","203633_at","CPT1A",0.189080815312582,7.62429990266233,0.7483108571466,0.461283923654562,0.804098386200001,-5.49619186549051
"215055_at","215055_at","B3GNTL1",-0.0363971171813748,5.02619527546667,-0.748153835459895,0.461376924588382,0.804142846609387,-5.4962994146676
"218829_s_at","218829_s_at","CHD7",0.288273259270801,6.84319309426813,0.748102950069164,0.461407065414169,0.804142846609387,-5.49633426309185
"212626_x_at","212626_x_at","HNRNPC",-0.0866032755248689,8.57277743875741,-0.748085009707688,0.461417692265297,0.804142846609387,-5.49634654885702
"219998_at","219998_at","LGALSL",-0.0712751403783578,5.36158144398683,-0.747806709223678,0.461582560246302,0.804309910314026,-5.4965370963081
"219672_at","219672_at","AHSP",-0.10301778514995,6.38758530195429,-0.747749746388891,0.461616309901526,0.804309910314026,-5.49657608944157
"220010_at","220010_at","KCNE5",0.127837992988678,4.90548637928949,0.747740414238417,0.461621839205048,0.804309910314026,-5.49658247736871
"202495_at","202495_at","TBCC",-0.101880918844452,7.17388046595323,-0.747600397064257,0.461704804158651,0.804391567714403,-5.49667831106779
